DV0,DV1,DV2,DV3,AIN0,AIN1,AIN2,AIN3,time_stamp_ms
-133,-133,0,0,296,277,277,276,1590186627736
-134,-133,0,0,296,277,277,276,1590186630166
-133,-132,0,-1,296,277,276,274,1590186632597
-133,-132,0,-1,296,277,275,274,1590186635027
-133,-131,0,-1,296,277,274,274,1590186637457
-133,-131,0,-1,296,276,275,274,1590186639886
-133,-131,0,-1,296,276,275,274,1590186642316
-132,-132,0,-1,296,276,275,275,1590186644746
-133,-133,0,0,296,277,276,276,1590186647176
-133,-133,0,0,296,277,277,274,1590186649621
-134,-132,0,-1,296,277,275,274,1590186652046
-134,-132,0,-1,296,277,275,274,1590186654477
-133,-131,0,-1,296,277,275,274,1590186656906
-133,-131,0,-1,296,276,275,274,1590186659337
-133,-131,0,-1,296,276,275,274,1590186661767
-133,-132,0,0,296,276,276,275,1590186664197
-133,-133,0,0,296,277,277,276,1590186666626
-133,-133,0,0,296,277,277,276,1590186669057
-133,-134,0,0,296,278,277,277,1590186671487
-134,-134,0,0,296,278,277,276,1590186673917
-134,-133,0,0,296,277,276,275,1590186676347
-133,-132,0,-1,296,277,275,274,1590186678777
-134,-132,0,-1,296,277,275,274,1590186681207
-133,-131,0,-1,296,276,275,274,1590186683637
-133,-132,0,0,296,277,276,275,1590186686067
-133,-133,0,0,296,277,277,276,1590186688496
-133,-134,0,0,296,277,277,277,1590186690926
-134,-134,0,0,296,276,275,276,1590186693397
-134,-132,0,-1,296,276,275,274,1590186695846
-133,-133,0,0,296,277,277,276,1590186698277
-133,-133,0,0,295,277,277,277,1590186700707
-134,-134,0,0,295,278,277,276,1590186703136
-134,-134,0,0,295,277,276,275,1590186705567
-134,-133,0,-1,295,277,275,274,1590186707996
-133,-132,0,-1,295,277,274,274,1590186710426
-133,-133,0,0,295,278,275,276,1590186712830
-133,-132,0,-1,295,276,275,274,1590186715257
-133,-132,0,0,296,277,275,275,1590186717686
-133,-133,0,0,296,277,277,276,1590186720117
-133,-134,0,0,295,278,277,277,1590186722546
-134,-134,0,0,295,277,276,276,1590186724976
-134,-133,0,-1,295,277,275,274,1590186727407
-134,-132,0,-1,295,277,274,274,1590186729837
-133,-132,0,-1,295,276,275,274,1590186732267
-133,-133,0,0,296,277,276,276,1590186734697
-133,-134,0,0,296,277,277,276,1590186737126
-134,-134,0,0,296,277,277,276,1590186739556
-134,-132,0,-1,296,277,275,274,1590186741987
-133,-134,0,0,296,277,277,276,1590186744426
-134,-134,0,0,296,278,277,276,1590186746856
-134,-133,0,-1,296,277,276,275,1590186749286
-134,-132,0,-1,296,277,275,274,1590186751716
-133,-132,0,-1,296,277,275,274,1590186754146
-133,-133,0,0,295,277,276,276,1590186756576
-133,-134,0,0,295,277,277,277,1590186759006
-134,-134,0,0,295,277,277,276,1590186761437
-134,-133,0,-1,295,277,275,274,1590186763867
-133,-132,0,-1,295,277,275,274,1590186766296
-133,-132,0,-1,295,277,275,274,1590186768727
-133,-134,0,0,295,277,277,276,1590186771156
-133,-132,0,-1,295,278,275,277,1590186773560
-133,-134,0,0,295,277,277,276,1590186775986
-134,-134,0,0,295,278,277,276,1590186778417
-134,-133,0,-1,295,277,276,275,1590186780846
-134,-132,0,-1,295,277,275,274,1590186783277
-134,-132,0,-1,295,276,275,274,1590186785707
-133,-133,0,-1,295,277,275,275,1590186788136
-133,-134,0,0,295,277,277,276,1590186790566
-133,-134,0,-1,295,277,278,274,1590186792961
-134,-132,0,0,295,276,275,274,1590186795386
-134,-134,0,0,295,278,278,277,1590186797827
-134,-134,0,0,295,277,277,276,1590186800257
-134,-133,0,0,295,277,276,275,1590186802686
-134,-133,0,0,295,276,275,274,1590186805119
-134,-134,0,0,295,277,277,276,1590186807557
-133,-134,0,0,294,277,277,276,1590186809986
-134,-134,0,0,294,278,277,276,1590186812416
-134,-134,0,0,294,277,276,276,1590186814846
-134,-133,0,-1,294,277,275,274,1590186817277
-134,-132,0,-1,294,277,275,274,1590186819707
-134,-132,0,-1,295,277,275,274,1590186822136
-133,-133,0,-1,295,276,275,274,1590186824566
-133,-133,0,0,294,277,276,275,1590186826996
-134,-134,0,0,294,277,277,276,1590186829427
-133,-134,0,0,294,277,277,277,1590186831856
-134,-134,0,0,295,277,277,277,1590186834286
-134,-134,0,0,295,277,277,277,1590186836736
-134,-134,0,0,295,277,277,276,1590186839166
-134,-133,0,-1,295,277,276,274,1590186841596
-134,-133,0,-1,295,277,275,274,1590186844026
-133,-132,0,-1,295,276,275,274,1590186846456
-133,-133,0,0,295,277,276,275,1590186848886
-133,-134,0,0,295,277,277,276,1590186851316
-133,-132,0,-1,295,277,275,274,1590186853756
-133,-132,0,-1,295,276,274,274,1590186856186
-133,-132,0,0,295,276,277,276,1590186858621
-133,-133,0,0,296,277,277,276,1590186861046
-133,-134,0,0,295,278,278,277,1590186863476
-134,-134,0,0,295,277,277,276,1590186865907
-134,-133,0,-1,295,277,276,275,1590186868337
-134,-132,0,-1,295,277,275,274,1590186870766
-133,-132,0,-1,295,277,275,275,1590186873216
-134,-132,0,-1,295,277,275,274,1590186875646
-133,-132,0,-1,295,277,275,274,1590186878076
-133,-132,0,-1,295,277,275,274,1590186880506
-133,-134,0,0,295,277,276,276,1590186882936
-133,-134,0,0,295,278,277,276,1590186885367
-133,-134,0,0,295,278,277,277,1590186887797
-134,-134,0,0,295,278,277,276,1590186890226
-134,-133,0,-1,295,276,275,275,1590186892666
-133,-133,0,0,295,277,276,276,1590186895097
-133,-134,0,0,295,275,277,275,1590186897520
-133,-132,0,-1,296,276,275,274,1590186899947
-133,-134,0,0,296,277,277,276,1590186902386
-134,-133,0,-1,296,277,276,275,1590186904817
-134,-132,0,-1,296,277,275,274,1590186907246
-133,-131,0,-1,296,276,275,274,1590186909676
-133,-132,0,-1,296,276,275,275,1590186912106
-133,-133,0,0,296,277,277,276,1590186914537
-133,-134,0,0,296,277,277,276,1590186916967
-134,-134,0,0,296,278,277,276,1590186919396
-134,-133,0,0,296,277,276,275,1590186921826
-133,-132,0,-1,296,277,275,274,1590186924256
-133,-131,0,-1,296,277,275,274,1590186926686
-134,-134,0,0,296,278,277,277,1590186929126
-134,-133,0,0,296,277,276,275,1590186931557
-134,-132,0,-1,296,277,275,274,1590186933986
-133,-132,0,-1,296,277,275,274,1590186936416
-133,-132,0,-1,296,276,275,275,1590186938846
-133,-133,0,0,295,277,277,276,1590186941277
-133,-134,0,0,295,278,277,277,1590186943707
-134,-134,0,0,295,277,277,276,1590186946137
-134,-132,0,-1,295,277,275,274,1590186948566
-134,-132,0,-1,295,277,275,274,1590186950997
-133,-132,0,-1,295,277,275,275,1590186953426
-133,-133,0,0,295,277,277,276,1590186955856
-134,-134,0,0,295,278,277,277,1590186958287
-134,-132,0,-1,295,277,275,274,1590186960757
-133,-134,0,0,295,277,277,276,1590186963186
-133,-134,0,0,295,278,278,277,1590186965616
-134,-134,0,0,295,278,277,276,1590186968046
-134,-133,0,-1,295,277,275,274,1590186970476
-134,-133,0,-1,295,279,276,274,1590186972850
-134,-133,0,-1,295,277,276,275,1590186975276
-134,-133,0,-1,295,277,275,274,1590186977706
-133,-133,0,-1,295,277,275,274,1590186980136
-133,-134,0,0,295,277,277,276,1590186982567
-133,-134,0,0,295,278,278,277,1590186984996
-134,-134,0,0,295,278,277,276,1590186987427
-134,-133,0,-1,295,277,275,275,1590186989857
-134,-134,0,0,295,278,277,277,1590186992296
-134,-134,0,0,295,278,277,277,1590186994726
-134,-133,0,-1,295,277,275,275,1590186997157
-134,-133,0,-1,295,277,275,275,1590186999587
-134,-133,0,0,295,277,278,277,1590187001970
-134,-134,0,0,295,278,278,277,1590187004396
-134,-134,0,0,295,278,277,276,1590187006826
-134,-133,0,-1,295,277,275,275,1590187009257
-133,-133,0,-1,295,277,275,274,1590187011687
-133,-134,0,0,295,277,277,276,1590187014116
-133,-134,0,0,295,278,278,277,1590187016547
-134,-134,0,0,295,278,277,276,1590187018976
-134,-133,0,-1,295,277,275,274,1590187021406
-133,-133,0,-1,295,277,275,275,1590187023837
-134,-134,0,0,295,278,278,277,1590187026267
-134,-134,0,0,295,278,278,277,1590187028696
-134,-133,0,-1,295,277,276,275,1590187031127
-134,-133,0,-1,295,277,275,274,1590187033557
-133,-133,0,0,295,277,276,276,1590187035986
-134,-134,0,0,295,278,278,277,1590187038416
-134,-134,0,0,295,278,278,277,1590187040847
-134,-133,0,-1,295,277,276,275,1590187043277
-134,-133,0,-1,295,277,275,274,1590187045706
-133,-133,0,-1,295,277,275,275,1590187048136
-133,-134,0,0,295,278,277,277,1590187050566
-134,-134,0,0,295,278,278,277,1590187052996
-134,-134,0,0,295,278,277,276,1590187055426
-134,-133,0,-1,295,277,275,275,1590187057857
-134,-133,0,-1,295,277,275,274,1590187060287
-133,-133,0,-1,295,277,275,275,1590187062716
-133,-134,0,0,295,278,277,277,1590187065146
-133,-134,0,0,295,278,278,277,1590187067577
-134,-134,0,0,295,278,278,277,1590187070006
-134,-133,0,-1,295,278,276,276,1590187072436
-134,-133,0,-1,295,278,275,275,1590187074866
-133,-132,0,-1,295,277,275,275,1590187077296
-133,-133,0,0,295,278,276,276,1590187079727
-134,-134,0,0,295,278,278,277,1590187082156
-134,-134,0,0,295,277,278,276,1590187084570
-134,-133,0,-1,295,278,275,275,1590187086996
-134,-133,0,-1,295,277,275,275,1590187089426
-133,-133,0,-1,295,278,276,275,1590187091856
-133,-134,0,0,295,278,277,277,1590187094286
-133,-134,0,0,295,278,278,277,1590187096716
-134,-134,0,0,295,278,278,277,1590187099147
-134,-133,0,-1,295,278,276,276,1590187101577
-134,-133,0,-1,295,278,278,277,1590187104017
-134,-134,0,0,295,278,278,277,1590187106446
-134,-134,0,0,295,278,277,277,1590187108876
-134,-133,0,-1,295,278,276,275,1590187111307
-134,-133,0,-1,295,277,275,275,1590187113736
-133,-133,0,-1,295,277,276,275,1590187116166
-133,-134,0,0,295,278,277,277,1590187118596
-133,-134,0,0,296,278,278,278,1590187121027
-134,-134,0,0,296,278,278,277,1590187123456
-134,-133,0,-1,295,278,276,275,1590187125886
-134,-133,0,-1,295,278,275,275,1590187128317
-133,-133,0,-1,295,278,276,275,1590187130746
-134,-134,0,0,295,277,276,276,1590187133189
-134,-134,0,0,295,278,278,277,1590187135626
-134,-134,0,0,295,278,278,278,1590187138056
-134,-133,0,-1,295,278,276,275,1590187140486
-134,-133,0,-1,295,278,276,275,1590187142916
-133,-133,0,-1,295,278,276,276,1590187145344
-134,-134,0,0,296,278,278,278,1590187147777
-134,-134,0,0,296,278,278,277,1590187150207
-134,-133,0,-1,296,278,276,275,1590187152642
-133,-132,0,-1,296,278,276,275,1590187155087
-134,-132,0,-1,296,278,275,275,1590187157517
-134,-133,0,0,296,278,277,276,1590187159946
-134,-134,0,0,296,278,278,277,1590187162376
-134,-134,0,0,295,279,278,277,1590187164806
-134,-133,0,-1,295,278,276,275,1590187167236
-134,-133,0,-1,295,278,275,275,1590187169666
-133,-133,0,-1,295,278,276,275,1590187172096
-134,-134,0,0,296,278,278,277,1590187174527
-133,-134,0,-1,295,278,279,277,1590187176900
-134,-134,0,0,295,278,278,277,1590187179326
-134,-134,0,0,295,278,278,278,1590187181756
-134,-134,0,0,295,279,278,277,1590187184187
-134,-133,0,-1,295,278,276,275,1590187186616
-134,-133,0,-1,295,278,275,275,1590187189046
-133,-133,0,-1,295,278,276,276,1590187191476
-134,-134,0,0,295,278,278,278,1590187193906
-134,-134,0,0,295,279,278,277,1590187196336
-134,-133,0,-1,295,278,276,275,1590187198767
-134,-133,0,-1,295,278,276,275,1590187201196
-134,-134,0,0,295,278,277,277,1590187203626
-133,-134,0,0,295,278,278,277,1590187206056
-134,-135,0,0,295,278,277,276,1590187208486
-134,-133,0,-1,295,278,275,275,1590187210917
-133,-133,0,-1,295,278,277,276,1590187213346
-133,-132,0,-1,295,278,276,275,1590187215786
-133,-133,0,-1,295,278,275,275,1590187218216
-134,-134,0,0,295,278,278,277,1590187220646
-133,-134,0,0,295,278,278,278,1590187223076
-134,-134,0,0,295,278,277,276,1590187225506
-134,-133,0,-1,295,278,276,275,1590187227936
-133,-133,0,-1,295,278,276,275,1590187230366
-134,-134,0,0,296,278,278,278,1590187232796
-134,-134,0,0,296,279,278,278,1590187235227
-134,-134,0,-1,295,278,276,276,1590187237656
-134,-133,0,0,296,278,276,275,1590187240089
-134,-134,0,0,295,278,278,278,1590187242526
-134,-134,0,0,295,278,277,277,1590187244957
-134,-133,0,-1,296,278,276,275,1590187247387
-134,-133,0,-1,295,278,275,275,1590187249816
-133,-133,0,-1,295,278,276,276,1590187252247
-134,-134,0,0,295,278,278,277,1590187254677
-134,-134,0,0,295,278,278,278,1590187257106
-134,-134,0,0,295,278,277,276,1590187259536
-134,-133,0,-1,295,278,276,275,1590187261967
-134,-133,0,-1,295,278,276,275,1590187264397
-134,-134,0,0,295,278,277,276,1590187266827
-134,-135,0,-1,295,278,279,278,1590187269233
-134,-134,0,0,295,278,279,277,1590187271600
-134,-134,0,0,295,278,277,277,1590187274027
-134,-134,0,0,296,278,278,278,1590187276456
-134,-134,0,0,296,278,278,277,1590187278887
-134,-133,0,-1,295,278,276,275,1590187281316
-133,-133,0,-1,295,278,276,275,1590187283746
-133,-134,0,0,295,278,278,277,1590187286176
-134,-134,0,0,296,279,279,278,1590187288606
-134,-134,0,0,296,278,277,277,1590187291037
-134,-133,0,-1,296,278,276,277,1590187293466
-133,-133,0,-1,296,278,276,275,1590187295897
-134,-134,0,0,295,278,278,277,1590187298326
-133,-133,0,-1,296,278,276,275,1590187300786
-134,-133,0,-1,295,278,276,275,1590187303216
-133,-133,0,-1,295,278,276,275,1590187305647
-133,-134,0,0,295,278,277,276,1590187308077
-134,-134,0,0,296,278,279,276,1590187310450
-134,-133,0,-1,296,278,276,278,1590187312860
-134,-134,0,0,296,278,278,278,1590187315286
-134,-134,0,0,296,278,278,277,1590187317716
-134,-133,0,-1,296,278,276,275,1590187320146
-134,-133,0,-1,295,278,276,275,1590187322577
-133,-133,0,-1,296,278,276,275,1590187325007
-134,-133,0,0,296,278,277,276,1590187327436
-134,-134,0,0,295,278,278,277,1590187329866
-134,-134,0,0,296,279,278,278,1590187332296
-134,-134,0,0,296,279,278,277,1590187334727
-134,-133,0,-1,296,278,276,276,1590187337166
-134,-134,0,0,296,278,278,277,1590187339597
-134,-134,0,0,296,278,278,278,1590187342027
-134,-134,0,0,295,279,278,278,1590187344456
-134,-134,0,0,295,278,277,276,1590187346886
-134,-133,0,-1,295,278,276,275,1590187349317
-134,-133,0,-1,295,278,276,275,1590187351746
-134,-133,0,-1,295,278,276,275,1590187354176
-133,-134,0,0,295,278,277,277,1590187356607
-134,-134,0,0,295,278,278,277,1590187359036
-134,-134,0,0,295,278,279,278,1590187361466
-134,-134,0,0,295,278,278,278,1590187363918
-134,-134,0,0,295,278,277,278,1590187366290
-134,-134,0,0,295,278,278,277,1590187368716
-134,-134,0,0,295,279,278,278,1590187371146
-134,-134,0,0,295,279,277,277,1590187373576
-134,-133,0,-1,295,278,276,275,1590187376006
-134,-133,0,-1,295,278,276,275,1590187378437
-133,-133,0,-1,295,278,276,276,1590187380866
-134,-134,0,0,295,278,278,277,1590187383296
-133,-134,0,0,296,279,279,278,1590187385727
-134,-134,0,0,296,279,278,277,1590187388157
-134,-133,0,-1,295,278,276,275,1590187390586
-134,-133,0,-1,295,278,276,278,1590187393001
-134,-134,0,0,295,278,278,278,1590187395427
-134,-134,0,0,295,279,278,278,1590187397857
-134,-134,0,0,295,279,278,277,1590187400287
-134,-133,0,-1,295,278,276,275,1590187402716
-134,-133,0,-1,295,278,276,275,1590187405146
-133,-133,0,-1,296,278,276,276,1590187407577
-134,-134,0,0,296,278,278,277,1590187410006
-134,-133,0,0,295,279,278,277,1590187412416
-134,-133,0,-1,295,278,276,275,1590187414847
-134,-133,0,-1,295,278,276,275,1590187417277
-134,-133,0,-1,295,278,275,275,1590187419707
-133,-133,0,-1,295,278,277,276,1590187422137
-134,-133,0,0,295,278,277,277,1590187424597
-134,-134,0,0,295,279,278,277,1590187427027
-134,-133,0,-1,296,278,276,275,1590187429457
-134,-133,0,-1,296,278,276,275,1590187431886
-133,-133,0,-1,296,278,276,275,1590187434316
-133,-133,0,-1,296,278,277,276,1590187436746
-134,-134,0,0,296,278,278,277,1590187439177
-133,-134,0,0,296,279,278,278,1590187441607
-134,-134,0,0,296,279,278,277,1590187444036
-134,-133,0,-1,296,278,276,275,1590187446467
-134,-133,0,-1,296,278,276,275,1590187448897
-133,-133,0,-1,296,278,276,276,1590187451326
-134,-134,0,0,296,278,278,277,1590187453756
-133,-134,0,0,296,278,278,278,1590187456186
-134,-134,0,0,296,278,278,277,1590187458617
-134,-133,0,-1,296,278,276,275,1590187461047
-134,-133,0,-1,296,278,276,275,1590187463477
-133,-133,0,-1,296,278,276,276,1590187465906
-134,-134,0,0,296,278,278,277,1590187468336
-134,-134,0,0,296,278,278,278,1590187470766
-134,-133,0,-1,296,278,276,275,1590187473180
-133,-133,0,-1,296,278,277,276,1590187475606
-134,-134,0,0,296,278,278,278,1590187478036
-134,-134,0,0,296,279,278,277,1590187480467
-134,-133,0,-1,296,278,276,275,1590187482896
-134,-133,0,-1,296,278,276,275,1590187485327
-133,-133,0,0,296,277,275,275,1590187487777
-134,-134,0,0,296,278,277,277,1590187490206
-134,-134,0,0,296,278,278,278,1590187492637
-134,-134,0,0,296,279,278,278,1590187495066
-134,-133,0,-1,296,278,276,275,1590187497496
-134,-133,0,-1,296,278,276,275,1590187499926
-133,-133,0,-1,296,278,276,275,1590187502356
-134,-134,0,0,296,278,278,277,1590187504787
-134,-134,0,0,296,278,278,278,1590187507216
-134,-134,0,0,296,279,278,278,1590187509646
-134,-133,0,-1,296,278,277,276,1590187512077
-134,-133,0,0,296,278,278,278,1590187514490
-133,-134,0,0,296,278,278,277,1590187516917
-134,-134,0,0,296,279,278,278,1590187519347
-134,-134,0,0,296,279,278,278,1590187521777
-134,-134,0,-1,296,278,277,276,1590187524207
-134,-133,0,0,296,278,279,278,1590187526570
-134,-134,0,0,296,279,277,277,1590187528997
-134,-134,0,0,296,278,278,278,1590187531426
-133,-134,0,0,296,279,278,278,1590187533857
-134,-134,0,0,296,278,277,276,1590187536287
-134,-133,0,-1,296,278,276,275,1590187538716
-134,-133,0,-1,296,278,276,275,1590187541147
-133,-133,0,-1,296,278,277,276,1590187543576
-134,-134,0,0,296,278,278,278,1590187546007
-134,-134,0,0,296,278,276,275,1590187548447
-133,-133,0,-1,296,278,276,275,1590187550877
-133,-133,0,0,296,278,279,275,1590187553251
-134,-133,0,-1,296,278,276,275,1590187555677
-133,-133,0,-1,296,278,276,276,1590187558107
-134,-134,0,0,296,278,278,278,1590187560536
-133,-134,0,0,296,279,278,278,1590187562966
-134,-134,0,0,296,279,278,277,1590187565397
-134,-133,0,-1,296,278,276,275,1590187567826
-134,-133,0,-1,296,278,276,275,1590187570257
-133,-133,0,-1,296,278,276,275,1590187572687
-134,-134,0,0,295,278,278,277,1590187575116
-134,-134,0,0,295,278,279,278,1590187577546
-134,-134,0,0,295,278,277,278,1590187579920
-133,-134,0,0,295,278,278,278,1590187582347
-134,-134,0,0,295,278,278,277,1590187584777
-134,-133,0,-1,295,278,276,275,1590187587206
-134,-133,0,-1,295,278,276,275,1590187589637
-134,-134,0,0,295,278,278,277,1590187592066
-134,-134,0,0,295,279,278,278,1590187594497
-134,-134,0,0,295,278,277,276,1590187596926
-134,-133,0,-1,296,278,276,275,1590187599357
-133,-133,0,-1,295,278,276,275,1590187601787
-134,-134,0,0,295,278,278,278,1590187604216
-134,-134,0,0,296,278,278,278,1590187606646
-134,-133,0,-1,295,278,276,275,1590187609077
-134,-133,0,-1,295,279,278,278,1590187611516
-134,-134,0,0,295,279,278,277,1590187613946
-134,-133,0,-1,295,278,277,277,1590187616386
-133,-134,0,0,295,278,278,278,1590187618817
-134,-134,0,0,296,278,277,277,1590187621247
-134,-133,0,-1,295,278,276,275,1590187623677
-134,-133,0,-1,295,278,276,275,1590187626106
-133,-134,0,0,295,278,277,275,1590187628534
-134,-134,0,0,295,278,278,278,1590187630966
-134,-134,0,-1,295,279,276,277,1590187633350
-134,-133,0,-1,295,278,276,276,1590187635776
-134,-133,0,-1,295,278,276,275,1590187638207
-133,-133,0,-1,295,278,276,275,1590187640637
-134,-135,0,0,295,278,278,277,1590187643066
-133,-134,0,0,295,279,278,278,1590187645497
-134,-134,0,0,295,278,277,277,1590187647926
-134,-133,0,-1,295,278,276,275,1590187650356
-134,-133,0,-1,295,278,276,275,1590187652792
-133,-134,0,-1,295,278,277,276,1590187655216
-134,-134,0,0,295,278,278,277,1590187657647
-134,-134,0,0,295,278,278,278,1590187660077
-134,-134,0,0,295,278,277,276,1590187662506
-134,-133,0,-1,295,278,276,275,1590187664937
-134,-133,0,-1,295,278,276,275,1590187667367
-133,-133,0,-1,295,278,276,275,1590187669796
-134,-134,0,0,295,278,278,277,1590187672227
-134,-134,0,0,295,278,278,278,1590187674657
-134,-135,0,0,295,279,278,277,1590187677086
-134,-133,0,-1,295,278,276,275,1590187679517
-134,-133,0,-1,295,278,276,275,1590187681946
-134,-133,0,-1,295,278,276,275,1590187684377
-134,-134,0,0,295,278,278,277,1590187686807
-134,-135,0,0,295,278,278,278,1590187689237
-134,-134,0,0,295,278,277,276,1590187691667
-135,-133,0,-1,295,278,276,275,1590187694096
-134,-135,0,0,295,278,279,278,1590187696536
-134,-134,0,0,295,278,277,277,1590187698966
-134,-133,0,-1,295,278,276,275,1590187701397
-134,-134,0,-1,295,279,278,275,1590187703778
-134,-134,0,0,295,278,278,277,1590187706206
-134,-133,0,-1,295,278,277,276,1590187708666
-134,-133,0,-1,295,278,276,275,1590187711097
-133,-133,0,-1,295,279,278,277,1590187713536
-134,-133,0,-1,295,278,276,275,1590187715967
-134,-133,0,-1,295,278,276,275,1590187718397
-134,-134,0,-1,295,278,277,277,1590187720827
-134,-134,0,0,295,278,278,278,1590187723257
